7784.571718780493 |[18.06640625, -960.44921875, -499.0234375, 327.63671875, 6.8359375]|
7784.574615343568 |[-236.81640625, -320.80078125, -461.9140625, 776.3671875, -99.609375]|
7784.577511906644 |[-80.078125, -418.45703125, -551.26953125, -912.109375, -24.90234375]|
7784.580408469719 |[190.91796875, -989.2578125, -660.15625, 756.34765625, -67.3828125]|
7784.583305032795 |[61.5234375, -1000.0, -646.484375, -27.83203125, -147.94921875]|
7784.58620159587 |[-234.86328125, -812.01171875, -602.5390625, 487.79296875, -51.26953125]|
7784.5890981589455 |[-196.77734375, -882.32421875, -652.83203125, -839.35546875, 244.140625]|
7784.591994722021 |[108.3984375, -1000.0, -718.26171875, 782.2265625, 209.9609375]|
7784.594891285096 |[127.9296875, -1000.0, -722.16796875, -19.53125, -122.55859375]|
7784.597787848172 |[-183.59375, -875.9765625, -654.296875, 460.9375, -255.37109375]|
7784.600684411247 |[-228.515625, -481.93359375, -638.18359375, -894.04296875, -50.29296875]|
7784.6035809743225 |[45.41015625, -787.109375, -725.09765625, 934.08203125, 46.875]|
7784.606477537398 |[148.92578125, -1000.0, -755.37109375, 17.578125, -168.9453125]|
7784.609374100473 |[-115.234375, -1000.0, -693.359375, -0.48828125, -86.9140625]|
7784.612270663549 |[-278.80859375, -915.52734375, -649.90234375, -990.72265625, 281.25]|
7784.615167226624 |[-42.48046875, -602.05078125, -666.9921875, -968.26171875, 104.4921875]|
7784.633526552165 |[172.36328125, -876.953125, -725.5859375, -168.45703125, -199.70703125]|
7784.637310720059 |[-21.97265625, -1000.0, -694.3359375, -708.0078125, -69.3359375]|
7784.641094887953 |[-285.64453125, -790.0390625, -596.19140625, 704.58984375, 195.80078125]|
7784.644879055847 |[-137.20703125, -378.41796875, -586.42578125, -820.3125, -13.671875]|
7784.648663223741 |[164.0625, -821.77734375, -666.50390625, 282.71484375, -76.66015625]|
7784.652447391635 |[61.03515625, -1000.0, -661.1328125, -642.578125, 97.65625]|
7784.656231559529 |[-248.53515625, -519.04296875, -540.0390625, 524.90234375, 31.73828125]|
7784.660015727423 |[-175.29296875, -72.75390625, -514.6484375, -876.953125, -23.4375]|
7784.663799895317 |[130.37109375, -702.1484375, -630.859375, 883.30078125, 77.63671875]|
7784.6675840632115 |[125.9765625, -1000.0, -664.0625, 685.546875, 107.91015625]|
7784.671368231106 |[-175.29296875, -808.10546875, -545.8984375, 719.7265625, -70.3125]|
7784.675152399 |[-240.72265625, -250.0, -500.48828125, -993.65234375, -107.91015625]|
7784.678936566894 |[48.33984375, -582.51953125, -612.79296875, 964.35546875, 15.13671875]|
7784.682720734788 |[147.4609375, -1000.0, -691.40625, 948.2421875, 155.2734375]|
7784.686504902682 |[-101.07421875, -984.375, -592.7734375, 931.15234375, 73.2421875]|
7784.690289070576 |[-258.7890625, -424.31640625, -499.51171875, 967.7734375, -24.90234375]|
7784.69407323847 |[-53.22265625, -421.38671875, -597.65625, 968.75, 79.58984375]|
7784.697857406364 |[181.640625, -1000.0, -722.16796875, 965.33203125, 274.4140625]|
7784.701641574258 |[20.99609375, -1000.0, -646.97265625, 967.28515625, 140.625]|
7784.705425742152 |[-258.7890625, -489.74609375, -539.0625, 966.796875, 2.44140625]|
7784.711176529669 |[-132.32421875, -397.4609375, -580.56640625, 967.28515625, 99.609375]|
7784.715150903966 |[163.57421875, -946.2890625, -687.01171875, 967.28515625, 42.96875]|
7784.719125278263 |[85.44921875, -1000.0, -666.015625, 967.28515625, 8.7890625]|
7784.72309965256 |[-211.9140625, -854.00390625, -548.828125, 967.28515625, -34.66796875]|
7784.727074026858 |[-196.77734375, -759.765625, -561.03515625, 967.28515625, 27.83203125]|
7784.731048401155 |[101.07421875, -955.56640625, -675.78125, 966.796875, 487.3046875]|
7784.735022775452 |[137.6953125, -1000.0, -649.90234375, 967.28515625, 406.73828125]|
7784.73899714975 |[-156.73828125, -870.1171875, -522.94921875, 968.26171875, 18.5546875]|
7784.742971524047 |[-275.390625, -675.29296875, -496.58203125, 961.42578125, 20.01953125]|
7784.746945898344 |[-20.5078125, -893.06640625, -549.31640625, 976.5625, 128.41796875]|
7784.750920272641 |[146.97265625, -1000.0, -584.9609375, 950.68359375, -56.15234375]|
7784.754894646939 |[-78.61328125, -1000.0, -522.4609375, 890.625, -167.48046875]|
7784.758869021236 |[-283.203125, -809.08203125, -436.5234375, 939.94140625, -16.11328125]|
7784.762843395533 |[-116.2109375, -646.97265625, -435.546875, 986.81640625, 9.765625]|
7784.766817769831 |[119.62890625, -944.82421875, -483.88671875, 979.98046875, -50.78125]|
7784.770792144128 |[-30.76171875, -1000.0, -427.24609375, 548.828125, -97.16796875]|
7784.774766518425 |[-307.6171875, -850.5859375, -303.22265625, 687.5, -139.6484375]|
7784.778740892722 |[-183.10546875, -847.16796875, -280.76171875, -883.30078125, -94.23828125]|
7784.78271526702 |[53.7109375, -1000.0, -311.03515625, 597.16796875, -73.73046875]|
7784.786689641317 |[-22.94921875, -1000.0, -254.8828125, -403.3203125, -87.40234375]|
7784.784835740574 |[-317.87109375, -1000.0, -121.09375, 396.97265625, 186.03515625]|
7784.788280719896 |[-359.86328125, -894.53125, -29.296875, -779.296875, 241.2109375]|
7784.791725699218 |[-76.171875, -916.015625, -53.22265625, 704.1015625, -64.453125]|
7784.79517067854 |[-6.8359375, -1000.0, -81.0546875, -805.6640625, -271.97265625]|
7784.798615657862 |[-302.24609375, -951.171875, 22.94921875, -287.59765625, -379.8828125]|
