190668.7697976452 |[372.55859375, -1000.0, 967.28515625, -657.2265625, -29.296875]|
190668.77366880223 |[-1000.0, -1000.0, 967.28515625, -666.9921875, -282.2265625]|
190668.77753995926 |[-427.24609375, -1000.0, 967.28515625, -659.1796875, -1.46484375]|
190668.7814111163 |[-927.734375, -1000.0, 967.28515625, -718.75, 318.84765625]|
190668.78528227334 |[245.1171875, -1000.0, 967.28515625, -776.3671875, 114.2578125]|
190668.78915343038 |[-1000.0, -1000.0, 967.28515625, -650.87890625, -305.6640625]|
190668.79302458742 |[-1000.0, -1000.0, 967.28515625, -555.17578125, -55.17578125]|
190668.79689574445 |[544.43359375, -1000.0, 967.28515625, -608.88671875, 359.375]|
190668.8007669015 |[785.64453125, -999.0234375, 967.28515625, -612.3046875, 394.04296875]|
190668.80463805853 |[-774.4140625, -995.60546875, 967.28515625, -396.484375, 36.62109375]|
190668.80850921557 |[-1000.0, -1000.0, 967.28515625, -288.57421875, -208.984375]|
190668.8123803726 |[-330.078125, -876.953125, 967.28515625, -342.28515625, 215.8203125]|
190668.81625152964 |[717.28515625, -598.6328125, 967.28515625, -430.17578125, 324.70703125]|
190668.82012268668 |[-513.671875, -351.5625, 967.28515625, -385.25390625, -96.19140625]|
190668.82399384372 |[-1000.0, -219.7265625, 967.28515625, -200.68359375, -377.44140625]|
190668.82786500076 |[-747.55859375, -145.01953125, 967.28515625, -92.28515625, -11.23046875]|
190668.8317361578 |[484.375, -51.7578125, 967.28515625, -50.29296875, 404.296875]|
190668.83560731483 |[-348.6328125, 27.83203125, 967.28515625, 4.8828125, 70.3125]|
190668.83947847187 |[-1000.0, 77.63671875, 967.28515625, 156.73828125, -402.83203125]|
190668.8433496289 |[-590.33203125, 119.62890625, 967.28515625, 277.34375, -125.9765625]|
190668.84516007494 |[858.3984375, 200.68359375, 967.28515625, 131.8359375, 516.6015625]|
190668.8489835561 |[884.27734375, 208.984375, 967.28515625, 102.05078125, 103.02734375]|
190668.85280703724 |[-850.5859375, 148.4375, 967.28515625, 245.60546875, -575.1953125]|
190668.8566305184 |[-813.4765625, 98.6328125, 967.28515625, 255.37109375, -332.51953125]|
190668.86045399954 |[771.484375, 59.5703125, 967.28515625, 201.66015625, 145.01953125]|
190668.8642774807 |[-852.5390625, 1.953125, 967.28515625, 204.58984375, 81.54296875]|
190668.86810096184 |[-148.92578125, -75.68359375, 967.28515625, 243.1640625, -452.63671875]|
190668.871924443 |[-982.421875, -177.24609375, 967.28515625, 335.9375, -429.6875]|
190668.87574792415 |[593.26171875, -268.5546875, 967.28515625, 242.67578125, 95.21484375]|
190668.8795714053 |[-875.48828125, -380.37109375, 967.28515625, 54.19921875, 151.3671875]|
190668.88339488645 |[-432.12890625, -577.63671875, 967.28515625, 32.71484375, -322.265625]|
190668.8872183676 |[-1000.0, -661.62109375, 967.28515625, 76.171875, -339.84375]|
190668.89104184875 |[90.33203125, -700.68359375, 967.28515625, 62.5, 205.078125]|
190668.8948653299 |[-837.40234375, -804.6875, 967.28515625, -22.94921875, 278.80859375]|
190668.89868881105 |[515.625, -907.2265625, 967.28515625, -17.08984375, -210.44921875]|
190668.9025122922 |[-995.1171875, -978.02734375, 967.28515625, 91.30859375, -504.8828125]|
190668.90633577335 |[-520.99609375, -1000.0, 967.28515625, 100.09765625, -133.7890625]|
190668.9101592545 |[999.51171875, -999.0234375, 966.796875, 18.06640625, 244.62890625]|
190668.91398273566 |[945.80078125, -1000.0, 966.796875, -22.4609375, 21.484375]|
190668.9178062168 |[-712.890625, -1000.0, 967.28515625, 29.78515625, -187.98828125]|
190668.91925140182 |[-844.23828125, -1000.0, 967.28515625, 107.421875, -101.5625]|
190668.9229914319 |[777.34375, -1000.0, 967.28515625, 64.94140625, 105.46875]|
190668.92673146198 |[-850.09765625, -1000.0, 967.28515625, -20.99609375, 171.38671875]|
190668.93047149206 |[-183.59375, -1000.0, 967.28515625, 51.7578125, -99.609375]|
190668.93421152214 |[-885.7421875, -1000.0, 967.28515625, 138.671875, -269.04296875]|
190668.93795155222 |[563.96484375, -1000.0, 967.28515625, 97.65625, 6.8359375]|
190668.9416915823 |[-780.76171875, -1000.0, 967.28515625, -7.32421875, 211.9140625]|
190668.94543161237 |[622.55859375, -1000.0, 967.28515625, -5.37109375, -230.46875]|
190668.94917164245 |[-585.9375, -1000.0, 967.28515625, 109.375, -588.8671875]|
190668.95291167253 |[372.0703125, -1000.0, 967.28515625, 103.02734375, -170.41015625]|
190668.9566517026 |[-782.71484375, -1000.0, 967.28515625, -12.6953125, 263.18359375]|
190668.9603917327 |[843.75, -1000.0, 967.28515625, -2.44140625, -38.0859375]|
190668.96413176277 |[-461.9140625, -1000.0, 967.28515625, 119.62890625, -416.015625]|
190668.96787179285 |[104.4921875, -1000.0, 963.8671875, 96.19140625, -156.25]|
190668.97161182293 |[-866.2109375, -1000.0, 970.703125, -58.10546875, 538.0859375]|
190668.975351853 |[-990.72265625, -1000.0, 935.546875, -95.703125, 517.578125]|
190668.97909188308 |[-167.96875, -1000.0, 835.44921875, -47.36328125, -352.05078125]|
190668.98283191316 |[-584.9609375, -1000.0, 824.70703125, 26.3671875, -341.30859375]|
190668.98657194324 |[833.984375, -1000.0, 847.16796875, 3.90625, 241.2109375]|
190668.99031197332 |[-831.0546875, -1000.0, 801.26953125, -115.234375, 233.88671875]|
190668.9971174251 |[152.83203125, -1000.0, 701.171875, -102.05078125, -260.7421875]|
190669.0010588392 |[-803.7109375, -1000.0, 660.15625, 40.0390625, -254.8828125]|
190669.0050002533 |[494.62890625, -1000.0, 687.01171875, -12.6953125, 422.8515625]|
190669.0089416674 |[-750.9765625, -1000.0, 641.6015625, -203.61328125, 492.1875]|
190669.01288308148 |[565.91796875, -1000.0, 553.22265625, -151.85546875, -176.26953125]|
190669.01682449557 |[-686.5234375, -1000.0, 503.41796875, 14.6484375, -347.65625]|
190669.02076590966 |[301.26953125, -1000.0, 521.484375, 62.98828125, 245.60546875]|
190669.02470732376 |[-791.015625, -1000.0, 529.296875, -76.66015625, 481.4453125]|
190669.02864873785 |[859.86328125, -1000.0, 513.671875, -162.59765625, -106.93359375]|
190669.03259015194 |[-538.0859375, -1000.0, 444.82421875, 20.01953125, -477.5390625]|
190669.03653156603 |[-126.953125, -1000.0, 354.98046875, 58.10546875, -12.20703125]|
190669.04047298012 |[-922.36328125, -1000.0, 379.39453125, -90.8203125, 314.453125]|
190669.04441439421 |[-951.66015625, -1000.0, 418.45703125, -142.578125, -8.7890625]|
190669.0483558083 |[-39.0625, -1000.0, 432.12890625, -22.4609375, -504.39453125]|
190669.0522972224 |[-686.5234375, -1000.0, 452.1484375, 113.28125, -437.01171875]|
190669.0562386365 |[716.30859375, -1000.0, 445.80078125, 6.8359375, 152.83203125]|
190669.06018005058 |[-791.9921875, -1000.0, 424.31640625, -134.27734375, 189.453125]|
190669.06412146467 |[263.671875, -1000.0, 373.046875, -91.796875, -201.171875]|
190669.06806287877 |[-755.37109375, -1000.0, 349.12109375, 46.875, -291.015625]|
190669.07200429286 |[462.40234375, -1000.0, 377.44140625, 52.24609375, -19.53125]|
190669.0859226213 |[-752.9296875, -1000.0, 379.39453125, -104.98046875, 203.125]|
190669.08991430752 |[601.07421875, -999.51171875, 347.16796875, -156.25, 108.3984375]|
190669.09390599374 |[-752.44140625, -1000.0, 327.63671875, -35.64453125, -162.59765625]|
190669.09789767995 |[110.83984375, -987.79296875, 359.375, -38.0859375, -227.5390625]|
190669.10188936617 |[-798.828125, -957.03125, 377.44140625, -187.98828125, 141.11328125]|
190669.10588105238 |[833.49609375, -961.9140625, 363.28125, -198.73046875, 37.59765625]|
190669.1098727386 |[-697.75390625, -978.02734375, 338.8671875, -54.6875, -497.55859375]|
190669.1138644248 |[-750.0, -966.30859375, 331.54296875, 16.6015625, -390.625]|
190669.11785611103 |[915.52734375, -936.03515625, 343.26171875, -112.79296875, 213.8671875]|
190669.12184779724 |[-985.83984375, -930.17578125, 337.890625, -226.07421875, 394.53125]|
190669.12583948346 |[-593.75, -948.2421875, 299.8046875, -115.72265625, -246.09375]|
190669.12983116967 |[-1000.0, -937.01171875, 274.4140625, 3.41796875, -491.69921875]|
190669.1338228559 |[639.6484375, -884.27734375, 277.34375, -108.88671875, 154.296875]|
190669.1378145421 |[-875.9765625, -855.95703125, 270.99609375, -202.1484375, 374.0234375]|
190669.14180622832 |[-373.046875, -863.28125, 270.01953125, -93.26171875, -260.25390625]|
190669.14579791453 |[-1000.0, -862.79296875, 267.578125, 35.15625, -585.44921875]|
190669.14978960075 |[229.98046875, -839.35546875, 289.55078125, -7.8125, 27.34375]|
190669.15378128696 |[-821.2890625, -810.546875, 307.12890625, -165.0390625, 351.5625]|
190669.15777297318 |[304.6875, -838.37890625, 295.41015625, -131.8359375, -220.21484375]|
190669.1617646594 |[-1000.0, -872.0703125, 281.73828125, 60.05859375, -618.65234375]|
190669.16243248008 |[-609.86328125, -819.82421875, 239.2578125, 66.40625, -318.84765625]|
190669.16594266292 |[946.77734375, -786.62109375, 290.52734375, -76.171875, 243.1640625]|
190669.16945284576 |[682.12890625, -795.8984375, 346.6796875, -75.68359375, 76.171875]|
190669.1729630286 |[-901.3671875, -793.9453125, 315.4296875, 107.91015625, -519.04296875]|
190669.17647321144 |[-1000.0, -785.64453125, 276.3671875, 210.9375, -132.8125]|
190669.17998339428 |[611.328125, -792.96875, 284.66796875, 121.58203125, 504.39453125]|
190669.18349357712 |[842.28515625, -786.62109375, 343.75, 20.01953125, 116.2109375]|
190669.18700375996 |[-722.16796875, -764.6484375, 322.75390625, 158.203125, -382.32421875]|
190669.1905139428 |[-1000.0, -725.09765625, 193.84765625, 312.5, -428.22265625]|
190669.19402412564 |[-433.10546875, -724.609375, 238.76953125, 201.171875, 47.36328125]|
190669.19753430848 |[562.5, -752.9296875, 348.14453125, 60.05859375, 316.40625]|
190669.20104449132 |[-589.84375, -745.1171875, 330.078125, 137.20703125, -155.76171875]|
190669.20455467416 |[-1000.0, -723.6328125, 278.80859375, 352.5390625, -227.05078125]|
190669.208064857 |[-874.51171875, -714.35546875, 272.94921875, 312.98828125, 159.66796875]|
190669.21157503984 |[-416.50390625, -698.73046875, 296.875, 90.8203125, 270.5078125]|
190669.21508522268 |[-763.18359375, -680.17578125, 271.97265625, 87.890625, -142.08984375]|
190669.21859540552 |[-1000.0, -687.98828125, 168.45703125, 220.703125, -246.09375]|
190669.22210558836 |[-960.9375, -684.5703125, 189.94140625, 287.109375, 66.89453125]|
190669.2256157712 |[-1000.0, -647.4609375, 258.7890625, 129.39453125, 191.89453125]|
190669.22912595404 |[-1000.0, -634.27734375, 263.18359375, -1.46484375, 74.70703125]|
190669.23473686443 |[-1000.0, -652.83203125, 292.48046875, 104.00390625, -406.73828125]|
190669.23857495247 |[-1000.0, -634.27734375, 268.5546875, 203.125, -323.73046875]|
190669.2424130405 |[-1000.0, -604.4921875, 263.18359375, 67.87109375, 208.984375]|
190669.24625112856 |[-1000.0, -609.86328125, 254.39453125, -146.97265625, 238.28125]|
190669.2500892166 |[-1000.0, -625.48828125, 219.7265625, -43.9453125, -276.85546875]|
190669.25392730464 |[-1000.0, -621.09375, 261.71875, 114.2578125, -365.72265625]|
190669.2577653927 |[-1000.0, -603.515625, 319.82421875, 6.8359375, 146.484375]|
190669.26160348073 |[-1000.0, -585.44921875, 287.59765625, -128.90625, 507.32421875]|
190669.26544156877 |[-1000.0, -598.6328125, 272.4609375, -110.3515625, 271.97265625]|
190669.26927965682 |[-1000.0, -603.02734375, 291.015625, -18.06640625, -337.40234375]|
190669.27311774486 |[-1000.0, -577.1484375, 305.17578125, 9.27734375, -79.1015625]|
190669.2769558329 |[-1000.0, -567.3828125, 309.5703125, -112.79296875, 405.2734375]|
190669.28079392095 |[-1000.0, -567.87109375, 288.0859375, -199.70703125, 23.4375]|
190669.284632009 |[-1000.0, -554.6875, 281.73828125, -85.9375, -379.39453125]|
190669.28847009703 |[-1000.0, -540.52734375, 281.73828125, -11.71875, -99.609375]|
190669.29230818507 |[-1000.0, -555.17578125, 281.73828125, -167.48046875, 413.0859375]|
190669.29614627312 |[-1000.0, -571.2890625, 280.2734375, -219.23828125, 281.73828125]|
190669.29998436116 |[-1000.0, -569.3359375, 258.7890625, -31.25, -375.9765625]|
190669.3038224492 |[-1000.0, -565.91796875, 243.1640625, 57.6171875, -223.6328125]|
190669.30766053725 |[-1000.0, -570.3125, 213.37890625, -27.83203125, 696.77734375]|
190669.31023218328 |[-1000.0, -580.56640625, 229.00390625, -111.81640625, 568.359375]|
190669.31387300347 |[-1000.0, -579.1015625, 235.3515625, -19.53125, -392.08984375]|
190669.31751382365 |[-1000.0, -576.171875, 196.77734375, 192.3828125, -491.69921875]|
190669.32115464384 |[-1000.0, -569.82421875, 190.91796875, 206.0546875, 35.64453125]|
190669.32479546402 |[-1000.0, -561.5234375, 162.59765625, 19.04296875, 191.89453125]|
190669.3284362842 |[-1000.0, -566.89453125, 144.04296875, 34.1796875, -247.0703125]|
190669.3320771044 |[-1000.0, -575.68359375, 158.203125, 245.1171875, -489.74609375]|
190669.33571792458 |[-1000.0, -568.84765625, 155.2734375, 268.06640625, -68.84765625]|
190669.33935874476 |[-1000.0, -562.01171875, 132.8125, 121.58203125, 251.953125]|
190669.34299956495 |[-1000.0, -558.59375, 94.23828125, 100.09765625, -72.75390625]|
190669.34664038513 |[-1000.0, -556.15234375, 73.73046875, 256.8359375, -172.8515625]|
190669.35028120532 |[-1000.0, -561.03515625, 66.89453125, 334.47265625, 93.26171875]|
190669.3539220255 |[-1000.0, -544.43359375, 73.73046875, 151.85546875, 195.80078125]|
190669.3575628457 |[-982.421875, -537.59765625, 98.14453125, 28.80859375, 52.24609375]|
190669.36120366587 |[-965.33203125, -551.26953125, 93.26171875, 222.65625, -390.625]|
190669.36484448606 |[-1000.0, -534.1796875, 84.9609375, 405.2734375, -388.671875]|
190669.36848530624 |[-15.625, -510.25390625, 94.7265625, 284.66796875, 5.37109375]|
190669.37212612643 |[878.90625, -508.30078125, 83.49609375, 104.00390625, 151.3671875]|
190669.3757669466 |[-600.5859375, -494.62890625, 71.2890625, 191.89453125, -149.4140625]|
190669.3794077668 |[-1000.0, -479.98046875, 67.87109375, 352.5390625, -477.05078125]|
190669.399293203 |[249.51171875, -474.609375, 57.6171875, 287.59765625, -252.9296875]|
190669.40341386385 |[-933.59375, -474.12109375, 41.50390625, 104.98046875, 156.73828125]|
190669.4075345247 |[864.74609375, -471.6796875, 31.25, 195.80078125, 52.24609375]|
190669.41165518557 |[872.55859375, -472.65625, 50.78125, 446.77734375, -442.3828125]|
190669.41577584643 |[974.12109375, -459.47265625, 66.40625, 484.86328125, -331.54296875]|
190669.4198965073 |[968.26171875, -439.453125, 51.7578125, 291.9921875, 210.44921875]|
190669.42401716814 |[963.37890625, -441.89453125, 44.921875, 264.16015625, 19.04296875]|
190669.428137829 |[966.796875, -425.29296875, 52.24609375, 494.62890625, -522.4609375]|
190669.43225848986 |[966.30859375, -407.2265625, 37.59765625, 605.46875, -398.4375]|
190669.43637915072 |[966.30859375, -402.34375, 2.44140625, 426.7578125, 189.453125]|
190669.44049981158 |[966.30859375, -383.7890625, -40.52734375, 344.23828125, 175.29296875]|
190669.44462047244 |[966.30859375, -374.51171875, -48.33984375, 528.80859375, -437.98828125]|
190669.4487411333 |[966.30859375, -380.859375, 6.34765625, 687.5, -476.5625]|
190669.45286179415 |[966.30859375, -371.09375, 13.671875, 576.171875, 88.37890625]|
190669.456982455 |[966.30859375, -358.3984375, -8.30078125, 418.45703125, 172.8515625]|
190669.46110311587 |[966.30859375, -349.609375, -14.16015625, 483.88671875, -318.359375]|
190669.46522377673 |[966.30859375, -348.6328125, -24.90234375, 676.7578125, -546.38671875]|
190669.4693444376 |[966.30859375, -352.05078125, -44.921875, 606.4453125, 84.9609375]|
190669.47346509845 |[966.30859375, -328.61328125, -60.05859375, 371.09375, 541.50390625]|
190669.4775857593 |[966.30859375, -319.82421875, -55.17578125, 421.875, -103.02734375]|
190669.4746897079 |[966.30859375, -320.80078125, -66.40625, 651.85546875, -573.2421875]|
190669.4785397082 |[966.30859375, -307.6171875, -89.35546875, 643.5546875, -211.42578125]|
190669.4823897085 |[966.30859375, -301.26953125, -84.47265625, 369.140625, 309.08203125]|
190669.48623970879 |[966.30859375, -307.6171875, -82.03125, 263.18359375, 90.8203125]|
190669.49008970908 |[966.30859375, -312.98828125, -104.98046875, 470.703125, -427.24609375]|
190669.49393970938 |[966.30859375, -311.03515625, -119.62890625, 577.1484375, 76.66015625]|
190669.49778970968 |[966.30859375, -309.5703125, -125.9765625, 324.70703125, 582.03125]|
190669.50163970998 |[966.30859375, -294.921875, -141.11328125, 89.84375, 88.8671875]|
190669.50548971028 |[966.30859375, -283.69140625, -151.85546875, 230.46875, -405.2734375]|
190669.50933971058 |[966.30859375, -298.828125, -166.9921875, 460.44921875, -446.2890625]|
190669.51318971088 |[966.30859375, -299.31640625, -146.97265625, 329.1015625, -54.19921875]|
190669.51703971118 |[966.30859375, -291.50390625, -125.9765625, 72.265625, 136.71875]|
190669.52088971148 |[966.30859375, -294.43359375, -132.32421875, 132.32421875, -186.03515625]|
190669.52473971178 |[966.30859375, -285.64453125, -108.88671875, 384.765625, -408.69140625]|
190669.52858971208 |[966.30859375, -285.64453125, -70.3125, 375.0, -45.41015625]|
190669.53243971238 |[966.30859375, -288.57421875, -51.7578125, 86.9140625, 339.35546875]|
190669.53628971268 |[966.30859375, -299.8046875, -57.12890625, 89.35546875, 121.09375]|
190669.54013971298 |[966.30859375, -309.08203125, -58.10546875, 357.91015625, -254.39453125]|
190669.54398971327 |[966.30859375, -291.50390625, -50.78125, 407.2265625, -76.66015625]|
190669.54783971357 |[966.30859375, -283.69140625, -37.109375, 198.73046875, 284.1796875]|
190669.54953519985 |[966.30859375, -288.0859375, -48.33984375, 104.00390625, 301.26953125]|
